,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
112,Yonex_All_England_Open,2018-03-16,England,XD,6,0,65,China,Indonesia,"Zhang Nan, Li Yin Hui",8.0,"Hafiz Faizal, Gloria Emanuelle Widjaja",,21,14,18.0,21.0,21.0,18.0,60,53,2,1,4,4,5,6,1,1,1
113,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,6,0,69,Chinesetaipei,Japan,"Liao Min Chun, Su Ching Heng",,"Hiroyuki Endo, Yuta Watanabe",,21,19,12.0,21.0,22.0,20.0,55,60,2,1,4,1,4,8,3,2,1
114,Victor_China_Open,2018-09-19,China,WS,4,0,37,China,Chinesetaipei,Gao Fang Jie,,Tai Tzu Ying,1.0,21,17,21.0,16.0,,,42,33,2,0,5,0,6,4,1,3,1
115,Yonex_All_England_Open,2018-03-14,England,MD,4,0,40,England,India,"Marcus Ellis, Chris Langridge",,"Attri Manu, Reddy B. Sumeeth",,22,20,21.0,12.0,,,43,32,2,0,2,1,4,4,1,3,1
116,Victor_China_Open,2018-09-20,China,WS,6,0,69,India,Thailand,Pusarla V. Sindhu,3.0,Busanan Ongbamrungphan,,21,23,21.0,13.0,21.0,18.0,63,54,2,1,4,1,6,6,18,1,1
117,Blibli_Indonesia_Open,2018-07-06,Indonesia,XD,6,0,43,China,Japan,"Zheng Si Wei, Huang Ya Qiong",4.0,"Yuta Watanabe, Arisa Higashino",,21,13,16.0,21.0,21.0,10.0,58,44,2,1,2,1,6,4,15,5,1
118,Blibli_Indonesia_Open,2018-07-03,Indonesia,MS,4,0,39,Denmark,Indonesia,Viktor Axelsen,1.0,Jonatan Christie,,21,10,21.0,19.0,,,42,29,2,0,2,0,6,4,10,2,1
119,Yonex_All_England_Open,2018-03-16,England,MS,4,0,39,China,China,Shi Yu Qi,7.0,Chen Long,4.0,21,10,21.0,17.0,,,42,27,2,0,2,0,5,4,2,5,1
120,Yonex_All_England_Open,2018-03-15,England,XD,4,0,51,China,Malaysia,"Zhang Nan, Li Yin Hui",8.0,"Chan Peng Soon, Goh Liu Ying",,24,22,22.0,20.0,,,46,42,2,0,3,4,4,5,4,1,1
121,Blibli_Indonesia_Open,2018-07-04,Indonesia,MS,6,0,60,Malaysia,Hongkong,Lee Chong Wei,7.0,Ng Ka Long Angus,,21,15,18.0,21.0,21.0,10.0,60,46,2,1,3,1,4,4,8,1,1
122,Victor_China_Open,2018-09-18,China,MD,4,0,37,Malaysia,England,"Ong Yew Sin, Teo Ee Yi",,"Marcus Ellis, Chris Langridge",,21,11,21.0,15.0,,,42,26,2,0,4,0,7,2,3,0,1
123,Blibli_Indonesia_Open,2018-07-05,Indonesia,XD,4,0,27,China,Hongkong,"Zhang Nan, Li Yin Hui",5.0,"Lee Chun Hei Reginald, Chau Hoi Wah",,21,11,21.0,6.0,,,42,17,2,0,2,0,7,3,2,0,1
124,Victor_China_Open,2018-09-19,China,MD,4,0,30,Indonesia,China,"Mohammad Ahsan, Hendra Setiawan",,"Liu Cheng, Zhang Nan",4.0,21,19,21.0,14.0,,,42,33,2,0,5,0,6,3,2,0,1
125,Blibli_Indonesia_Open,2018-07-06,Indonesia,MS,4,0,39,China,India,Shi Yu Qi,3.0,Prannoy H. S.,8.0,21,17,21.0,18.0,,,42,35,2,0,3,0,6,4,7,2,1
126,Yonex_All_England_Open,2018-03-16,England,MD,4,0,48,Denmark,China,"Mads Conrad-Petersen, Mads Pieler Kolding",6.0,"Li Jun Hui, Liu Yu Chen",3.0,23,21,21.0,15.0,,,44,36,2,0,3,1,4,4,3,0,1
127,Victor_China_Open,2018-09-20,China,XD,6,0,51,Japan,Indonesia,"Yuta Watanabe, Arisa Higashino",,"Tontowi Ahmad, Liliyana Natsir",3.0,21,12,14.0,21.0,21.0,12.0,56,45,2,1,2,2,5,5,2,1,1
128,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,4,0,32,China,Japan,"Li Jun Hui, Liu Yu Chen",4.0,"Takuro Hoki, Yugo Kobayashi",,21,18,21.0,16.0,,,42,34,2,0,5,0,5,5,5,2,1
129,Yonex_All_England_Open,2018-03-15,England,MD,6,0,41,Chinesetaipei,Indonesia,"Liao Min Chun, Su Ching Heng",,"Mohammad Ahsan, Hendra Setiawan",,13,21,21.0,18.0,21.0,14.0,55,53,2,1,4,4,5,5,1,4,1
130,Blibli_Indonesia_Open,2018-07-05,Indonesia,MS,4,0,47,Malaysia,Denmark,Lee Chong Wei,7.0,Anders Antonsen,,21,12,21.0,15.0,,,42,27,2,0,2,0,8,5,1,0,1
131,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,6,0,65,Japan,Spain,Sayaka Sato,,Carolina Marin,6.0,11,21,22.0,20.0,21.0,18.0,54,59,2,1,4,5,6,8,2,3,1
132,Yonex_All_England_Open,2018-03-14,England,XD,6,0,63,Denmark,Germany,"Mathias Christiansen, Christinna Pedersen",6.0,"Mark Lamsfuss, Isabel Lohau",,17,21,21.0,17.0,21.0,12.0,59,50,2,1,2,2,5,5,1,0,1
133,Victor_China_Open,2018-09-18,China,MS,6,0,54,Indonesia,China,Anthony Sinisuka Ginting,,Lin Dan,,22,24,21.0,5.0,21.0,19.0,64,48,2,1,3,7,7,5,2,3,1
134,Victor_China_Open,2018-09-19,China,MS,4,0,31,India,Denmark,Kidambi Srikanth,7.0,Rasmus Gemke,,21,9,21.0,19.0,,,42,28,2,0,2,0,7,5,1,1,1
135,Yonex_All_England_Open,2018-03-16,England,WD,4,0,48,Japan,Thailand,"Yuki Fukushima, Sayaka Hirota",4.0,"Jongkolphan Kititharakul, Rawinda Prajongjai",8.0,21,16,21.0,18.0,,,42,34,2,0,2,0,4,4,8,3,1
136,Blibli_Indonesia_Open,2018-07-06,Indonesia,XD,6,0,65,Indonesia,Indonesia,"Hafiz Faizal, Gloria Emanuelle Widjaja",,"Ricky Karandasuwardi, Debby Susanto",,21,15,22.0,24.0,21.0,19.0,64,58,2,1,5,3,6,4,1,0,1
137,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,4,0,35,India,Indonesia,Saina Nehwal,,Dinar Dyah Ayustine,,21,12,21.0,12.0,,,42,24,2,0,3,0,9,5,3,0,1
138,Victor_China_Open,2018-09-20,China,MS,4,0,45,Indonesia,Denmark,Anthony Sinisuka Ginting,,Viktor Axelsen,1.0,21,18,21.0,17.0,,,42,35,2,0,3,0,6,4,5,13,1
139,Yonex_All_England_Open,2018-03-15,England,XD,4,0,40,Japan,Netherlands,"Yuta Watanabe, Arisa Higashino",,"Jacco Arends, Selena Piek",,21,17,21.0,19.0,,,42,36,2,0,4,0,5,5,1,0,1
140,Blibli_Indonesia_Open,2018-07-05,Indonesia,MD,6,0,41,China,China,"Liu Cheng, Zhang Nan",3.0,"Huang Kai Xiang, Wang Yi Lyu",,15,21,21.0,13.0,21.0,13.0,57,47,2,1,4,2,8,4,2,0,1
141,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,4,0,39,Malaysia,Indonesia,"Chow Mei Kuan, Lee Meng Yean",,"Keshya Nurvita Hanadia, Devi Tika Permatasari",,25,23,21.0,13.0,,,46,36,2,0,5,1,4,5,1,1,1
142,Victor_China_Open,2018-09-18,China,WS,4,0,25,China,Denmark,He Bing Jiao,7.0,Line Højmark Kjaersfeldt,,21,9,21.0,15.0,,,42,24,2,0,3,0,7,7,7,0,1
143,Blibli_Indonesia_Open,2018-07-06,Indonesia,WD,4,0,35,China,Korea,"Chen Qing Chen, Jia Yi Fan",1.0,"Lee So Hee, Shin Seung Chan",6.0,21,14,21.0,14.0,,,42,28,2,0,7,0,5,5,5,1,1
144,Victor_China_Open,2018-09-19,China,WS,4,0,41,Japan,Canada,Nozomi Okuhara,8.0,Michelle Li,,21,12,21.0,13.0,,,42,25,2,0,4,0,6,4,10,4,1
145,Yonex_All_England_Open,2018-03-16,England,MS,6,0,78,Korea,Japan,Son Wan Ho,5.0,Kenta Nishimoto,,21,18,9.0,21.0,21.0,14.0,51,53,2,1,2,2,8,6,6,3,1
146,Blibli_Indonesia_Open,2018-07-03,Indonesia,MS,6,0,69,India,Denmark,Sameer Verma,,Rasmus Gemke,,21,9,12.0,21.0,22.0,20.0,55,50,2,1,5,2,7,4,3,0,1
147,Yonex_All_England_Open,2018-03-14,England,XD,4,0,34,England,Malaysia,"Chris Adcock, Gabrielle Adcock",7.0,"Goh Soon Huat, Lai Shevon Jemie",,21,14,21.0,15.0,,,42,29,2,0,4,0,4,3,1,1,1
148,Victor_China_Open,2018-09-20,China,WD,4,0,31,Japan,China,"Yuki Fukushima, Sayaka Hirota",1.0,"Dong Wen Jing, Feng Xue Ying",,21,7,21.0,12.0,,,42,19,2,0,4,0,7,2,3,0,1
149,Yonex_All_England_Open,2018-03-15,England,WS,4,0,40,Denmark,Canada,Mia Blichfeldt,,Michelle Li,,21,19,21.0,14.0,,,42,33,2,0,4,0,8,4,2,3,1
150,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,6,0,62,China,Korea,"Chen Qing Chen, Jia Yi Fan",1.0,"Chang Ye Na, Jung Kyung Eun",,13,21,21.0,17.0,21.0,17.0,55,55,2,1,2,2,6,4,6,0,1
151,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,4,0,33,Korea,Canada,Sung Jihyun,7.0,Michelle Li,,21,11,21.0,14.0,,,42,25,2,0,4,0,6,3,3,3,1
152,Blibli_Indonesia_Open,2018-07-06,Indonesia,MD,6,0,71,Indonesia,China,"Fajar Alfian, Muhammad Rian Ardianto",,"Liu Cheng, Zhang Nan",3.0,21,18,18.0,21.0,25.0,23.0,64,62,2,1,8,2,5,4,2,1,1
153,Yonex_All_England_Open,2018-03-16,England,WD,4,0,50,Japan,Japan,"Mayu Matsumoto, Wakana Nagahara",,"Misaki Matsutomo, Ayaka Takahashi",2.0,21,17,25.0,23.0,,,46,40,2,0,5,3,5,4,4,4,1
154,Victor_China_Open,2018-09-19,China,MD,6,0,58,Indonesia,Denmark,"Berry Angriawan, Hardianto Hardianto",,"Mads Conrad-Petersen, Mads Pieler Kolding",6.0,22,20,11.0,21.0,21.0,16.0,54,57,2,1,2,5,6,4,2,1,1
155,Victor_China_Open,2018-09-18,China,WS,4,0,26,China,Japan,Chen Yu Fei,5.0,Sayaka Sato,,21,17,21.0,9.0,,,42,26,2,0,3,0,6,2,5,1,1
156,Blibli_Indonesia_Open,2018-07-03,Indonesia,MD,4,0,34,Chinesetaipei,Denmark,"Liao Min Chun, Su Ching Heng",,"Mathias Boe, Carsten Mogensen",2.0,21,13,21.0,15.0,,,42,28,2,0,2,0,5,3,1,1,1
157,Victor_China_Open,2018-09-20,China,MD,6,0,55,China,Malaysia,"Li Jun Hui, Liu Yu Chen",2.0,"Ong Yew Sin, Teo Ee Yi",,21,15,17.0,21.0,21.0,17.0,59,53,2,1,2,2,6,6,7,0,1
158,Yonex_All_England_Open,2018-03-15,England,MS,4,0,43,Korea,Indonesia,Son Wan Ho,5.0,Jonatan Christie,,21,16,21.0,12.0,,,42,28,2,0,4,0,7,6,4,2,1
159,Blibli_Indonesia_Open,2018-07-06,Indonesia,XD,4,0,38,Malaysia,China,"Chan Peng Soon, Goh Liu Ying",,"Wang Yi Lyu, Huang Dong Ping",2.0,21,19,21.0,14.0,,,42,33,2,0,4,0,5,3,2,9,1
160,Yonex_All_England_Open,2018-03-16,England,XD,6,0,54,China,China,"Zheng Si Wei, Huang Ya Qiong",5.0,"Wang Yi Lyu, Huang Dong Ping",2.0,21,16,16.0,21.0,21.0,11.0,58,48,2,1,3,2,4,4,16,5,1
161,Blibli_Indonesia_Open,2018-07-04,Indonesia,MS,4,0,33,Chinesetaipei,Hongkong,Chou Tien Chen,6.0,Wong Wing Ki Vincent,,21,17,21.0,11.0,,,42,28,2,0,4,0,4,4,6,3,1
162,Yonex_All_England_Open,2018-03-14,England,MS,4,0,34,China,China,Chen Long,4.0,Qiao Bin,,21,13,21.0,11.0,,,42,24,2,0,3,0,6,5,3,0,1
163,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,4,0,26,Chinesetaipei,Denmark,Tai Tzu Ying,1.0,Line Højmark Kjaersfeldt,,21,15,21.0,8.0,,,42,23,2,0,2,0,9,3,6,0,1
164,Victor_China_Open,2018-09-18,China,MD,4,0,33,China,Chinesetaipei,"Li Jun Hui, Liu Yu Chen",2.0,"Lu Ching Yao, Yang Po Han",,21,12,24.0,22.0,,,45,34,2,0,4,2,4,3,7,2,1
165,Victor_China_Open,2018-09-19,China,WS,6,0,51,Usa,Thailand,Beiwen Zhang,,Ratchanok Intanon,4.0,9,21,21.0,16.0,21.0,16.0,51,53,2,1,3,1,4,5,2,7,1
166,Victor_China_Open,2018-09-20,China,MS,4,0,35,China,Denmark,Chen Long,6.0,Jan O Jorgensen,,21,10,21.0,5.0,,,42,15,2,0,2,0,6,2,11,2,1
167,Blibli_Indonesia_Open,2018-07-03,Indonesia,MS,6,0,62,China,England,Shi Yu Qi,3.0,Rajiv Ouseph,,16,21,21.0,18.0,21.0,18.0,58,57,2,1,3,1,3,4,4,2,1
168,Victor_China_Open,2018-09-21,China,XD,4,0,30,Hongkong,Indonesia,"Tang Chun Man, Tse Ying Suet",4.0,"Ricky Karandasuwardi, Debby Susanto",,21,15,21.0,11.0,,,42,26,2,0,3,0,6,4,2,0,1
169,Yonex_All_England_Open,2018-03-15,England,XD,6,0,80,Denmark,Thailand,"Mathias Christiansen, Christinna Pedersen",6.0,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",,21,18,18.0,21.0,21.0,15.0,60,54,2,1,3,2,6,6,2,0,1
170,Yonex_All_England_Open,2018-03-16,England,MS,6,0,77,China,India,Huang Yu Xiang,,Prannoy H. S.,,20,22,21.0,16.0,23.0,21.0,64,59,2,1,6,1,5,8,3,2,1
171,Blibli_Indonesia_Open,2018-07-05,Indonesia,XD,6,0,56,Indonesia,Denmark,"Hafiz Faizal, Gloria Emanuelle Widjaja",,"Mathias Christiansen, Christinna Pedersen",6.0,14,21,21.0,13.0,21.0,7.0,56,41,2,1,2,1,7,5,2,0,1
172,Blibli_Indonesia_Open,2018-07-04,Indonesia,MS,6,0,56,Thailand,Korea,Kantaphon Wangcharoen,,Lee Hyun Il,,21,13,12.0,21.0,24.0,22.0,57,56,2,1,6,1,4,4,1,1,1
173,Victor_China_Open,2018-09-18,China,XD,4,0,27,China,Japan,"Wang Yi Lyu, Huang Dong Ping",2.0,"Takuro Hoki, Koharu Yonemoto",,21,17,21.0,12.0,,,42,29,2,0,4,0,5,4,1,0,1
174,Victor_China_Open,2018-09-19,China,MS,4,0,34,Hongkong,India,Ng Ka Long Angus,8.0,Prannoy H. S.,,21,16,21.0,12.0,,,42,28,2,0,3,0,4,4,7,6,1
175,Yonex_All_England_Open,2018-03-14,England,MS,4,0,45,Korea,Denmark,Lee Hyun Il,,Anders Antonsen,,21,11,21.0,14.0,,,42,25,2,0,4,0,7,3,3,1,1
176,Victor_China_Open,2018-09-22,China,MS,6,0,68,Indonesia,Chinesetaipei,Anthony Sinisuka Ginting,,Chou Tien Chen,5.0,12,21,21.0,17.0,21.0,15.0,54,53,2,1,5,1,4,5,10,6,1
177,Victor_China_Open,2018-09-21,China,WS,4,0,36,Japan,China,Akane Yamaguchi,2.0,He Bing Jiao,7.0,21,19,21.0,16.0,,,42,35,2,0,3,0,3,4,13,4,1
178,Victor_China_Open,2018-09-20,China,WS,4,0,37,China,Korea,Chen Yu Fei,5.0,Sung Jihyun,,21,18,21.0,15.0,,,42,33,2,0,4,0,4,2,10,1,1
179,Yonex_All_England_Open,2018-03-15,England,MD,6,0,63,Denmark,Germany,"Mads Conrad-Petersen, Mads Pieler Kolding",6.0,"Jones Ralfy Jansen, Josche Zurwonne",,22,20,19.0,21.0,21.0,11.0,62,52,2,1,6,3,5,4,2,0,1
180,Blibli_Indonesia_Open,2018-07-03,Indonesia,WS,4,0,29,Korea,Spain,Sung Jihyun,7.0,Beatriz Corrales,,21,9,21.0,16.0,,,42,25,2,0,3,0,6,3,2,0,1
181,Victor_China_Open,2018-09-22,China,XD,4,0,29,China,Hongkong,"Zheng Si Wei, Huang Ya Qiong",1.0,"Tang Chun Man, Tse Ying Suet",4.0,21,19,21.0,15.0,,,42,34,2,0,3,0,8,5,13,1,1
182,Victor_China_Open,2018-09-19,China,WS,4,0,31,Japan,Scotland,Sayaka Takahashi,,Kirsty Gilmour,,21,18,21.0,9.0,,,42,27,2,0,4,0,10,3,4,2,1
183,Blibli_Indonesia_Open,2018-07-04,Indonesia,WS,6,0,51,Japan,Usa,Aya Ohori,,Beiwen Zhang,,21,15,21.0,23.0,21.0,11.0,63,49,2,1,3,2,8,3,1,4,1
184,Victor_China_Open,2018-09-21,China,MS,4,0,35,China,Hongkong,Shi Yu Qi,2.0,Ng Ka Long Angus,8.0,21,17,21.0,15.0,,,42,32,2,0,2,0,5,4,11,3,1
185,Blibli_Indonesia_Open,2018-07-05,Indonesia,WS,4,0,32,China,Thailand,He Bing Jiao,8.0,Busanan Ongbamrungphan,,21,15,21.0,12.0,,,42,27,2,0,2,0,5,6,11,1,1
186,Victor_China_Open,2018-09-18,China,MD,6,0,60,Denmark,Japan,"Kim Astrup, Anders Skaarup Rasmussen",8.0,"Hiroyuki Endo, Yuta Watanabe",,21,18,17.0,21.0,21.0,11.0,59,50,2,1,3,3,7,4,2,4,1
187,Victor_China_Open,2018-09-22,China,MS,4,0,40,Japan,China,Kento Momota,3.0,Shi Yu Qi,2.0,21,10,21.0,17.0,,,42,27,2,0,6,0,7,3,6,6,1
188,Yonex_All_England_Open,2018-03-14,England,WS,6,0,60,Indonesia,Malaysia,Fitriani Fitriani,,Soniia Cheah,,16,21,21.0,18.0,21.0,9.0,58,48,2,1,2,1,8,9,2,3,1
189,Yonex_All_England_Open,2018-03-15,England,WD,4,0,41,Japan,Indonesia,"Shiho Tanaka, Koharu Yonemoto",5.0,"Anggia Shitta Awanda, Ni Ketut Mahadewi Istarani",,21,18,21.0,15.0,,,42,33,2,0,5,0,7,4,1,1,1
190,Blibli_Indonesia_Open,2018-07-03,Indonesia,XD,6,0,41,Japan,Indonesia,"Yugo Kobayashi, Misaki Matsutomo",,"Yantoni Edy Saputra, Marsheilla Gischa Islami",,21,18,17.0,21.0,21.0,8.0,59,47,2,1,3,1,6,6,1,0,1
191,Victor_China_Open,2018-09-20,China,XD,4,0,36,Indonesia,China,"Ricky Karandasuwardi, Debby Susanto",,"Lu Kai, Chen Lu",,21,18,21.0,19.0,,,42,37,2,0,4,0,5,4,1,0,1
192,Victor_China_Open,2018-09-21,China,WS,4,0,40,Spain,China,Carolina Marin,6.0,Gao Fang Jie,,21,10,24.0,22.0,,,45,32,2,0,3,2,8,5,6,1,1
193,Blibli_Indonesia_Open,2018-07-05,Indonesia,MS,6,0,60,India,Chinesetaipei,Prannoy H. S.,8.0,Wang Tzu Wei,,21,23,21.0,15.0,21.0,13.0,63,51,2,1,4,1,7,5,6,3,1
194,Victor_China_Open,2018-09-18,China,MD,4,0,32,Germany,China,"Mark Lamsfuss, Marvin Seidel",,"Ou Xuan Yi, Ren Xiang Yu",,21,16,21.0,18.0,,,42,34,2,0,7,0,6,4,1,1,1
195,Victor_China_Open,2018-09-22,China,MD,6,0,46,China,Indonesia,"Han Cheng Kai, Zhou Hao Dong",,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,21,19,11.0,21.0,21.0,17.0,53,57,2,1,2,3,4,5,3,4,1
196,Blibli_Indonesia_Open,2018-07-04,Indonesia,MS,4,0,54,Denmark,Japan,Anders Antonsen,,Kenta Nishimoto,,21,14,25.0,23.0,,,46,37,2,0,5,2,6,4,9,4,1
197,Victor_China_Open,2018-09-19,China,XD,4,0,43,China,Germany,"Lu Kai, Chen Lu",,"Mark Lamsfuss, Isabel Lohau",,21,12,30.0,29.0,,,51,41,2,0,12,3,5,6,2,2,1
198,Victor_China_Open,2018-09-21,China,MD,6,0,51,Chinesetaipei,China,"Chen Hung Ling, Wang Chi-Lin",,"He Ji Ting, Tan Qiang",,19,21,21.0,12.0,22.0,20.0,62,53,2,1,3,2,4,7,2,4,1
199,Yonex_All_England_Open,2018-03-15,England,WD,4,0,36,Japan,Korea,"Yuki Fukushima, Sayaka Hirota",4.0,"Kim So Yeong, Kong Hee Yong",,21,13,21.0,13.0,,,42,26,2,0,3,0,7,5,5,2,1
200,Victor_China_Open,2018-09-20,China,WD,4,0,46,Denmark,China,"Maiken Fruergaard, Sara Thygesen",,"Du Yue, Li Yin Hui",,21,18,21.0,19.0,,,42,37,2,0,4,0,4,3,1,3,1
201,Blibli_Indonesia_Open,2018-07-03,Indonesia,XD,6,0,50,Indonesia,France,"Hafiz Faizal, Gloria Emanuelle Widjaja",,"Ronan Labar, Audrey Mittelheisser",,20,22,21.0,11.0,21.0,15.0,62,48,2,1,3,2,6,5,2,0,1
202,Victor_China_Open,2018-09-22,China,WS,6,0,60,China,Japan,Chen Yu Fei,5.0,Akane Yamaguchi,2.0,21,14,15.0,21.0,21.0,14.0,57,49,2,1,2,2,7,6,11,21,1
203,Yonex_All_England_Open,2018-03-14,England,XD,6,0,57,Korea,Chinesetaipei,"Seo Seung Jae, Kim Ha Na",,"Wang Chi-Lin, Lee Chia Hsin",,24,22,16.0,21.0,21.0,12.0,61,55,2,1,6,1,6,6,2,0,1
204,Blibli_Indonesia_Open,2018-07-05,Indonesia,XD,4,0,38,Malaysia,Denmark,"Chan Peng Soon, Goh Liu Ying",,"Niclas Nohr, Sara Thygesen",,21,15,21.0,17.0,,,42,32,2,0,3,0,5,4,1,0,1
205,Victor_China_Open,2018-09-18,China,MD,6,0,39,India,Chinesetaipei,"Attri Manu, Reddy B. Sumeeth",,"Liao Min Chun, Su Ching Heng",,13,21,21.0,13.0,21.0,12.0,55,46,2,1,4,2,6,6,1,1,1
206,Victor_China_Open,2018-09-19,China,XD,4,0,31,China,Malaysia,"Zheng Si Wei, Huang Ya Qiong",1.0,"Chan Peng Soon, Goh Liu Ying",,21,18,21.0,17.0,,,42,35,2,0,2,0,6,3,3,1,1
207,Blibli_Indonesia_Open,2018-07-04,Indonesia,WD,6,0,52,Korea,Bulgaria,"Lee So Hee, Shin Seung Chan",6.0,"Gabriela Stoeva, Stefani Stoeva",,21,15,10.0,21.0,22.0,20.0,53,56,2,1,6,1,4,5,8,2,1
208,Victor_China_Open,2018-09-21,China,MS,6,0,85,Indonesia,China,Anthony Sinisuka Ginting,,Chen Long,6.0,18,21,22.0,20.0,21.0,16.0,61,57,2,1,4,1,9,7,8,6,1
209,Victor_China_Open,2018-09-22,China,WD,4,0,33,Japan,Bulgaria,"Mayu Matsumoto, Wakana Nagahara",8.0,"Gabriela Stoeva, Stefani Stoeva",,21,16,21.0,12.0,,,42,28,2,0,4,0,4,2,8,0,1
210,Blibli_Indonesia_Open,2018-07-03,Indonesia,WD,4,0,40,Japan,Indonesia,"Yuki Fukushima, Sayaka Hirota",2.0,"Della Destiara Haris, Rizki Amelia Pradipta",,21,16,21.0,18.0,,,42,34,2,0,8,0,5,5,4,0,1
211,Yonex_All_England_Open,2018-03-15,England,MS,4,0,44,China,Chinesetaipei,Lin Dan,6.0,Wang Tzu Wei,,21,13,23.0,21.0,,,44,34,2,0,5,3,6,4,2,2,1
212,Victor_China_Open,2018-09-20,China,WD,6,0,68,Japan,China,"Shiho Tanaka, Koharu Yonemoto",5.0,"Cao Tong Wei, Zheng Yu",,22,20,15.0,21.0,21.0,14.0,58,55,2,1,5,2,9,5,2,0,1
213,Victor_China_Open,2018-09-22,China,WS,6,0,65,Spain,Japan,Carolina Marin,6.0,Nozomi Okuhara,8.0,15,21,21.0,12.0,21.0,13.0,57,46,2,1,2,2,5,4,10,8,1
214,Yonex_All_England_Open,2018-03-14,England,MD,4,0,36,Japan,Thailand,"Hiroyuki Endo, Yuta Watanabe",,"Kittinupong Kedren, Dechapol Puavaranukroh",,21,8,24.0,22.0,,,45,30,2,0,3,3,11,5,3,0,1
215,Victor_China_Open,2018-09-21,China,MD,4,0,33,Denmark,China,"Kim Astrup, Anders Skaarup Rasmussen",8.0,"Li Jun Hui, Liu Yu Chen",2.0,21,12,21.0,13.0,,,42,25,2,0,2,0,4,2,1,9,1
216,Blibli_Indonesia_Open,2018-07-05,Indonesia,MS,4,0,35,China,Japan,Shi Yu Qi,3.0,Kazumasa Sakai,,21,14,21.0,17.0,,,42,31,2,0,4,0,5,3,5,1,1
217,Blibli_Indonesia_Open,2018-07-04,Indonesia,MD,4,0,30,Malaysia,Indonesia,"Ong Yew Sin, Teo Ee Yi",,"Wahyu Nayaka Arya Pangkaryanira, Ade Yusuf Santoso",,21,18,21.0,11.0,,,42,29,2,0,4,0,10,3,2,2,1
218,Victor_China_Open,2018-09-19,China,MD,4,0,24,China,Chinesetaipei,"Huang Kai Xiang, Wang Yi Lyu",,"Lee Jhe-Huei, Lee Yang",,21,11,21.0,16.0,,,42,27,2,0,3,0,5,4,2,0,1
219,Victor_China_Open,2018-09-18,China,WS,6,0,48,Korea,India,Sung Jihyun,,Saina Nehwal,,20,22,21.0,8.0,21.0,14.0,62,44,2,1,3,2,9,4,3,8,1
220,Victor_China_Open,2018-09-22,China,XD,6,0,55,China,China,"Zhang Nan, Li Yin Hui",5.0,"Wang Yi Lyu, Huang Dong Ping",2.0,21,10,19.0,21.0,21.0,14.0,61,45,2,1,3,1,6,4,1,1,1
221,Yonex_All_England_Open,2018-03-15,England,WS,4,0,43,China,Korea,Chen Yu Fei,8.0,Kim Hyo Min,,21,15,21.0,14.0,,,42,29,2,0,5,0,6,4,3,1,1
222,Blibli_Indonesia_Open,2018-07-03,Indonesia,XD,6,0,57,Indonesia,China,"Ricky Karandasuwardi, Debby Susanto",,"He Ji Ting, Du Yue",,17,21,21.0,13.0,24.0,22.0,62,56,2,1,2,6,9,6,1,0,1
223,Victor_China_Open,2018-09-20,China,WD,4,0,51,Indonesia,Korea,"Greysia Polii, Apriyani Rahayu",4.0,"Chang Ye Na, Jung Kyung Eun",,24,22,21.0,18.0,,,45,40,2,0,5,0,4,4,2,0,1
224,Victor_China_Open,2018-09-21,China,WS,6,0,52,China,India,Chen Yu Fei,5.0,Pusarla V. Sindhu,3.0,21,11,11.0,21.0,21.0,15.0,53,47,2,1,2,1,5,6,6,6,1
225,Blibli_Indonesia_Open,2018-07-05,Indonesia,MS,4,0,39,Denmark,India,Viktor Axelsen,1.0,Sameer Verma,,21,15,21.0,14.0,,,42,29,2,0,5,0,6,3,3,0,1
226,Victor_China_Open,2018-09-18,China,WS,4,0,28,Thailand,Spain,Busanan Ongbamrungphan,,Beatriz Corrales,,21,12,21.0,16.0,,,42,28,2,0,4,0,5,3,3,1,1
227,Victor_China_Open,2018-09-19,China,WD,4,0,22,China,Usa,"Chen Qing Chen, Jia Yi Fan",3.0,"Emily Kan, Isabel Zhong",,21,11,21.0,13.0,,,42,24,2,0,2,0,7,3,1,0,1
228,Victor_China_Open,2018-09-22,China,WD,6,0,77,Japan,Indonesia,"Misaki Matsutomo, Ayaka Takahashi",2.0,"Greysia Polii, Apriyani Rahayu",4.0,21,17,12.0,21.0,21.0,16.0,54,54,2,1,2,1,6,6,10,2,1
