Rank,Country/Territory,Name,Date,Points Accumulated
58,IND,Shivam Sharma,2018-11-29,"15,250"
59,KOR,Choi Sol Gyu,2018-11-29,"15,100"
60,RUS,Rodion Alimov,2018-11-29,"14,030"
61,GER,Jones Ralfy Jansen,2018-11-29,"13,740"
62,ENG,Gregory Mairs,2018-11-29,"13,620"
63,TPE,Lu Ching Yao,2018-11-29,"13,590"
64,CHN,Ou Xuan Yi,2018-11-29,"13,540"
65,FRA,Bastian Kersaudy,2018-11-29,"13,450"
66,TPE,Po Li-Wei,2018-11-29,"13,400"
67,MAS,Hoo Pang Ron,2018-11-29,"12,860"
68,IND,Saurabh Sharma,2018-11-29,"12,800"
69,JPN,Yugo Kobayashi,2018-11-29,"12,720"
70,CHN,Ou Xuan Yi,2018-11-29,"11,780"
71,THA,Tinn Isriyanet,2018-11-29,"11,570"
72,INA,Rehan Naufal Kusharjanto,2018-11-29,"11,190"
73,HKG,Yeung Ming Nok,2018-11-29,"11,080"
74,AUS,Andika Ramadiansyah,2018-11-29,"10,980"
75,TPE,Lu Ching Yao,2018-11-29,"10,910"
76,THA,Parinyawat Thongnuam,2018-11-29,"10,800"
77,MAS,Mohamad Arif Ab Latif Arif,2018-11-29,"10,770"
78,CHN,Ren Xiang Yu,2018-11-29,"10,390"
79,INA,Yehezkiel Fritz Mainaky,2018-11-29,"10,280"
80,SGP,Danny Bawa Chrisnanta,2018-11-29,"10,260"
81,IND,Venkat Gaurav Prasad,2018-11-29,"9,950"
82,TPE,Liao Min Chun,2018-11-29,"9,920"
83,HKG,Ho Wai Lun,2018-11-29,"9,760"
84,KOR,Kim Won Ho,2018-11-29,"9,650"
85,THA,Pakin Kuna-Anuvit,2018-11-29,"9,600"
86,THA,Dechapol Puavaranukroh,2018-11-29,"9,550"
87,DEN,Mathias Bay-Smidt,2018-11-29,"9,140"
88,NED,Ruben Jille,2018-11-29,"8,740"
89,CHN,Ren Xiang Yu,2018-11-29,"8,640"
90,SCO,Adam Hall,2018-11-29,"8,540"
91,THA,Nipitphon Phuangphuapet,2018-11-29,"8,500"
92,INA,Riky Widianto,2018-11-29,"8,320"
93,GER,Peter Kaesbauer,2018-11-29,"8,070"
93,DEN,Lasse Mølhede,2018-11-29,"8,070"
95,JPN,Yugo Kobayashi,2018-11-29,"7,920"
96,JPN,Yuki Kaneko,2018-11-29,"7,700"
97,RUS,Vitalij Durkin,2018-11-29,"7,490"
98,JPN,Tadayuki Urai,2018-11-29,"7,350"
99,DEN,Kristoffer Knudsen,2018-11-29,"7,280"
100,RUS,Alexandr Zinchenko,2018-11-29,"7,280"
1,CHN,Zheng Si Wei,2018-10-11,"71,820"
2,MAS,Chan Peng Soon,2018-10-11,"61,090"
3,INA,Hafiz Faizal,2018-10-11,"58,910"
4,MAS,Goh Soon Huat,2018-10-11,"55,640"
5,JPN,Yuta Watanabe,2018-10-11,"55,050"
6,THA,Dechapol Puavaranukroh,2018-10-11,"51,540"
7,TPE,Wang Chi-Lin,2018-10-11,"50,260"
8,CHN,Wang Yi Lyu,2018-10-11,"47,560"
9,CHN,He Ji Ting,2018-10-11,"47,440"
10,DEN,Mathias Christiansen,2018-10-11,"46,660"
11,INA,Praveen Jordan,2018-10-11,"45,020"
12,INA,Tontowi Ahmad,2018-10-11,"43,250"
13,ENG,Chris Adcock,2018-10-11,"43,220"
14,DEN,Niclas Nohr,2018-10-11,"42,640"
15,HKG,Tang Chun Man,2018-10-11,"41,760"
16,ENG,Marcus Ellis,2018-10-11,"40,100"
17,IND,Pranaav Jerry Chopra,2018-10-11,"39,250"
18,CHN,Zhang Nan,2018-10-11,"35,570"
19,MAS,Tan Kian Meng,2018-10-11,"35,350"
20,INA,Ricky Karandasuwardi,2018-10-11,"34,380"
21,GER,Mark Lamsfuss,2018-10-11,"34,020"
22,GER,Marvin Seidel,2018-10-11,"32,830"
23,MAS,Chen Tang Jie,2018-10-11,"32,190"
24,NED,Jacco Arends,2018-10-11,"30,690"
25,NED,Robin Tabeling,2018-10-11,"28,710"
26,TPE,Lee Yang,2018-10-11,"28,620"
27,RUS,Evgenij Dremin,2018-10-11,"28,250"
28,INA,Rinov Rivaldy,2018-10-11,"27,340"
29,INA,Ronald Ronald,2018-10-11,"26,860"
30,CHN,Lu Kai,2018-10-11,"25,200"
31,HKG,Chang Tak Ching,2018-10-11,"24,470"
32,INA,Akbar Bintang Cahyono,2018-10-11,"24,420"
33,INA,Yantoni Edy Saputra,2018-10-11,"24,050"
34,HKG,Lee Chun Hei Reginald,2018-10-11,"22,990"
35,THA,Nipitphon Phuangphuapet,2018-10-11,"22,350"
36,TPE,Chang Ko-Chi,2018-10-11,"22,230"
37,KOR,Seo Seung Jae,2018-10-11,"21,040"
38,ENG,Ben Lane,2018-10-11,"20,730"
39,JPN,Kohei Gondo,2018-10-11,"20,210"
40,FRA,Ronan Labar,2018-10-11,"19,980"
41,IRL,Sam Magee,2018-10-11,"19,760"
42,IND,Satwiksairaj Rankireddy,2018-10-11,"19,700"
43,JPN,Takuro Hoki,2018-10-11,"19,150"
44,IND,Rohan Kapoor,2018-10-11,"17,940"
45,DEN,Joachim Fischer Nielsen,2018-10-11,"17,570"
46,KOR,Kim Hwi Tae,2018-10-11,"17,200"
47,INA,Alfian Eko Prasetya,2018-10-11,"16,820"
48,KOR,Seo Seung Jae,2018-10-11,"16,190"
49,GER,Peter Kaesbauer,2018-10-11,"15,650"
50,VIE,Tuan Duc Do,2018-10-11,"15,390"
51,HKG,Hee Chun Mak,2018-10-11,"15,120"
52,KOR,Choi Sol Gyu,2018-10-11,"15,100"
53,USA,Mathew Fogarty,2018-10-11,"14,470"
54,GER,Jones Ralfy Jansen,2018-10-11,"13,740"
55,ENG,Gregory Mairs,2018-10-11,"13,620"
56,TPE,Lu Ching Yao,2018-10-11,"13,590"
57,FRA,Bastian Kersaudy,2018-10-11,"13,450"
58,JPN,Yugo Kobayashi,2018-10-11,"12,720"
59,DEN,Mikkel Mikkelsen,2018-10-11,"12,560"
60,IND,Shivam Sharma,2018-10-11,"12,500"
61,CHN,Ou Xuan Yi,2018-10-11,"11,780"
62,THA,Tinn Isriyanet,2018-10-11,"11,570"
63,GER,Josche Zurwonne,2018-10-11,"11,390"
64,RUS,Rodion Alimov,2018-10-11,"11,280"
65,INA,Rehan Naufal Kusharjanto,2018-10-11,"11,190"
66,AUS,Andika Ramadiansyah,2018-10-11,"10,980"
67,JPN,Yuki Kaneko,2018-10-11,"10,920"
68,TPE,Lu Ching Yao,2018-10-11,"10,910"
69,TPE,Po Li-Wei,2018-10-11,"10,650"
70,INA,Yehezkiel Fritz Mainaky,2018-10-11,"10,280"
71,SGP,Danny Bawa Chrisnanta,2018-10-11,"10,260"
72,IND,Saurabh Sharma,2018-10-11,"10,050"
73,TPE,Liao Min Chun,2018-10-11,"9,920"
74,THA,Pakin Kuna-Anuvit,2018-10-11,"9,600"
75,THA,Dechapol Puavaranukroh,2018-10-11,"9,550"
76,THA,Parinyawat Thongnuam,2018-10-11,"9,130"
77,MAS,Mohamad Arif Ab Latif Arif,2018-10-11,"9,100"
78,CHN,Ren Xiang Yu,2018-10-11,"8,640"
79,HKG,Yeung Ming Nok,2018-10-11,"8,530"
80,THA,Nipitphon Phuangphuapet,2018-10-11,"8,500"
81,INA,Riky Widianto,2018-10-11,"8,320"
82,IND,Venkat Gaurav Prasad,2018-10-11,"8,280"
83,MAS,Hoo Pang Ron,2018-10-11,"7,960"
84,JPN,Yuki Kaneko,2018-10-11,"7,700"
85,RUS,Vitalij Durkin,2018-10-11,"7,490"
86,JPN,Tadayuki Urai,2018-10-11,"7,350"
87,CHN,Zhang Nan,2018-10-11,"7,260"
88,JPN,Kenya Mitsuhashi,2018-10-11,"7,250"
89,THA,Supak Jomkoh,2018-10-11,"7,230"
90,HKG,Ho Wai Lun,2018-10-11,"7,210"
91,MAS,Khrishnan Yogendran,2018-10-11,"7,200"
92,TPE,Yang Ming-Tse,2018-10-11,"7,020"
93,SWE,Richard Eidestedt,2018-10-11,"6,740"
94,DEN,Anders Skaarup Rasmussen,2018-10-11,"6,660"
95,INA,Praveen Jordan,2018-10-11,"6,600"
96,KOR,Choi Sol Gyu,2018-10-11,"6,570"
97,FRA,Thom Gicquel,2018-10-11,"6,440"
98,RUS,Alexandr Zinchenko,2018-10-11,"5,990"
99,TPE,Yang Po-Hsuan,2018-10-11,"5,950"
100,TPE,Tseng Min Hao,2018-10-11,"5,780"
1,CHN,Zheng Si Wei,2018-10-04,"71,820"
2,MAS,Chan Peng Soon,2018-10-04,"61,090"
3,INA,Hafiz Faizal,2018-10-04,"58,910"
4,MAS,Goh Soon Huat,2018-10-04,"55,640"
5,JPN,Yuta Watanabe,2018-10-04,"55,050"
6,THA,Dechapol Puavaranukroh,2018-10-04,"51,540"
7,CHN,Wang Yi Lyu,2018-10-04,"47,560"
8,CHN,He Ji Ting,2018-10-04,"47,440"
9,DEN,Mathias Christiansen,2018-10-04,"46,660"
10,TPE,Wang Chi-Lin,2018-10-04,"46,410"
11,INA,Praveen Jordan,2018-10-04,"45,020"
12,INA,Tontowi Ahmad,2018-10-04,"43,250"
13,ENG,Chris Adcock,2018-10-04,"43,220"
14,DEN,Niclas Nohr,2018-10-04,"42,640"
15,HKG,Tang Chun Man,2018-10-04,"41,760"
16,ENG,Marcus Ellis,2018-10-04,"40,100"
17,IND,Pranaav Jerry Chopra,2018-10-04,"39,250"
18,CHN,Zhang Nan,2018-10-04,"35,570"
19,MAS,Tan Kian Meng,2018-10-04,"35,350"
20,INA,Ricky Karandasuwardi,2018-10-04,"34,380"
21,GER,Mark Lamsfuss,2018-10-04,"34,020"
22,GER,Marvin Seidel,2018-10-04,"32,830"
23,NED,Jacco Arends,2018-10-04,"30,690"
24,NED,Robin Tabeling,2018-10-04,"28,710"
25,RUS,Evgenij Dremin,2018-10-04,"28,250"
26,MAS,Chen Tang Jie,2018-10-04,"27,290"
27,TPE,Lee Yang,2018-10-04,"25,870"
28,CHN,Lu Kai,2018-10-04,"25,200"
29,INA,Akbar Bintang Cahyono,2018-10-04,"24,420"
30,INA,Yantoni Edy Saputra,2018-10-04,"24,050"
31,INA,Rinov Rivaldy,2018-10-04,"23,490"
32,HKG,Lee Chun Hei Reginald,2018-10-04,"22,990"
33,HKG,Chang Tak Ching,2018-10-04,"22,800"
34,THA,Nipitphon Phuangphuapet,2018-10-04,"22,350"
35,INA,Ronald Ronald,2018-10-04,"21,960"
36,KOR,Seo Seung Jae,2018-10-04,"21,040"
37,ENG,Ben Lane,2018-10-04,"20,730"
38,FRA,Ronan Labar,2018-10-04,"19,980"
39,IRL,Sam Magee,2018-10-04,"19,760"
40,IND,Satwiksairaj Rankireddy,2018-10-04,"19,700"
41,TPE,Chang Ko-Chi,2018-10-04,"19,480"
42,JPN,Takuro Hoki,2018-10-04,"19,150"
43,IND,Rohan Kapoor,2018-10-04,"17,940"
44,DEN,Joachim Fischer Nielsen,2018-10-04,"17,570"
45,KOR,Kim Hwi Tae,2018-10-04,"17,200"
46,JPN,Kohei Gondo,2018-10-04,"16,360"
47,KOR,Seo Seung Jae,2018-10-04,"16,190"
48,GER,Peter Kaesbauer,2018-10-04,"15,650"
49,VIE,Tuan Duc Do,2018-10-04,"15,390"
50,KOR,Choi Sol Gyu,2018-10-04,"15,100"
51,USA,Mathew Fogarty,2018-10-04,"14,470"
52,GER,Jones Ralfy Jansen,2018-10-04,"13,740"
53,ENG,Gregory Mairs,2018-10-04,"13,620"
54,FRA,Bastian Kersaudy,2018-10-04,"13,450"
55,JPN,Yugo Kobayashi,2018-10-04,"12,720"
56,DEN,Mikkel Mikkelsen,2018-10-04,"12,560"
57,IND,Shivam Sharma,2018-10-04,"12,500"
58,HKG,Hee Chun Mak,2018-10-04,"12,370"
59,TPE,Lu Ching Yao,2018-10-04,"11,920"
60,CHN,Ou Xuan Yi,2018-10-04,"11,780"
61,THA,Tinn Isriyanet,2018-10-04,"11,570"
62,GER,Josche Zurwonne,2018-10-04,"11,390"
63,RUS,Rodion Alimov,2018-10-04,"11,280"
64,INA,Rehan Naufal Kusharjanto,2018-10-04,"11,190"
65,AUS,Andika Ramadiansyah,2018-10-04,"10,980"
66,JPN,Yuki Kaneko,2018-10-04,"10,920"
67,TPE,Lu Ching Yao,2018-10-04,"10,910"
68,INA,Yehezkiel Fritz Mainaky,2018-10-04,"10,280"
69,SGP,Danny Bawa Chrisnanta,2018-10-04,"10,260"
70,IND,Saurabh Sharma,2018-10-04,"10,050"
71,TPE,Liao Min Chun,2018-10-04,"9,920"
72,INA,Alfian Eko Prasetya,2018-10-04,"9,820"
73,THA,Pakin Kuna-Anuvit,2018-10-04,"9,600"
74,THA,Dechapol Puavaranukroh,2018-10-04,"9,550"
75,THA,Parinyawat Thongnuam,2018-10-04,"9,130"
76,MAS,Mohamad Arif Ab Latif Arif,2018-10-04,"9,100"
77,CHN,Ren Xiang Yu,2018-10-04,"8,640"
78,THA,Nipitphon Phuangphuapet,2018-10-04,"8,500"
79,INA,Riky Widianto,2018-10-04,"8,320"
80,IND,Venkat Gaurav Prasad,2018-10-04,"8,280"
81,JPN,Yuki Kaneko,2018-10-04,"7,700"
82,RUS,Vitalij Durkin,2018-10-04,"7,490"
83,JPN,Tadayuki Urai,2018-10-04,"7,350"
84,CHN,Zhang Nan,2018-10-04,"7,260"
85,JPN,Kenya Mitsuhashi,2018-10-04,"7,250"
86,THA,Supak Jomkoh,2018-10-04,"7,230"
87,MAS,Khrishnan Yogendran,2018-10-04,"7,200"
88,TPE,Yang Ming-Tse,2018-10-04,"7,020"
89,TPE,Po Li-Wei,2018-10-04,"6,800"
90,SWE,Richard Eidestedt,2018-10-04,"6,740"
91,DEN,Anders Skaarup Rasmussen,2018-10-04,"6,660"
92,INA,Praveen Jordan,2018-10-04,"6,600"
93,KOR,Choi Sol Gyu,2018-10-04,"6,570"
94,FRA,Thom Gicquel,2018-10-04,"6,440"
95,MAS,Hoo Pang Ron,2018-10-04,"6,290"
96,RUS,Alexandr Zinchenko,2018-10-04,"5,990"
97,HKG,Yeung Ming Nok,2018-10-04,"5,780"
98,TPE,Fang-Jen Lee,2018-10-04,"5,610"
99,HKG,Ho Wai Lun,2018-10-04,"5,540"
100,KOR,Kim Won Ho,2018-10-04,"5,520"
1,CHN,Zheng Si Wei,2018-11-08,"93,820"
2,MAS,Chan Peng Soon,2018-11-08,"69,800"
3,THA,Dechapol Puavaranukroh,2018-11-08,"68,590"
4,JPN,Yuta Watanabe,2018-11-08,"67,070"
5,MAS,Goh Soon Huat,2018-11-08,"66,010"
6,INA,Hafiz Faizal,2018-11-08,"65,890"
7,ENG,Marcus Ellis,2018-11-08,"59,810"
8,CHN,Wang Yi Lyu,2018-11-08,"57,930"
9,HKG,Tang Chun Man,2018-11-08,"57,400"
10,TPE,Wang Chi-Lin,2018-11-08,"57,240"
11,INA,Tontowi Ahmad,2018-11-08,"57,000"
12,DEN,Mathias Christiansen,2018-11-08,"55,370"
13,ENG,Chris Adcock,2018-11-08,"53,590"
14,CHN,He Ji Ting,2018-11-08,"52,760"
15,INA,Praveen Jordan,2018-11-08,"52,000"
16,DEN,Niclas Nohr,2018-11-08,"50,070"
17,GER,Marvin Seidel,2018-11-08,"45,320"
18,GER,Mark Lamsfuss,2018-11-08,"44,030"
19,INA,Ricky Karandasuwardi,2018-11-08,"41,360"
20,CHN,Zhang Nan,2018-11-08,"40,890"
21,NED,Robin Tabeling,2018-11-08,"40,010"
22,IND,Pranaav Jerry Chopra,2018-11-08,"39,250"
23,KOR,Seo Seung Jae,2018-11-08,"38,090"
24,NED,Jacco Arends,2018-11-08,"37,200"
25,CHN,Lu Kai,2018-11-08,"36,860"
26,MAS,Tan Kian Meng,2018-11-08,"35,350"
27,MAS,Chen Tang Jie,2018-11-08,"34,940"
28,HKG,Lee Chun Hei Reginald,2018-11-08,"34,260"
29,TPE,Lee Yang,2018-11-08,"33,940"
30,INA,Ronald Ronald,2018-11-08,"30,710"
31,INA,Akbar Bintang Cahyono,2018-11-08,"29,320"
32,RUS,Evgenij Dremin,2018-11-08,"28,250"
33,IRL,Sam Magee,2018-11-08,"28,110"
34,INA,Rinov Rivaldy,2018-11-08,"27,340"
35,FRA,Ronan Labar,2018-11-08,"26,590"
36,ENG,Ben Lane,2018-11-08,"26,420"
37,THA,Nipitphon Phuangphuapet,2018-11-08,"26,200"
38,HKG,Chang Tak Ching,2018-11-08,"26,140"
39,IND,Satwiksairaj Rankireddy,2018-11-08,"25,020"
40,TPE,Chang Ko-Chi,2018-11-08,"24,980"
41,INA,Yantoni Edy Saputra,2018-11-08,"24,050"
42,DEN,Joachim Fischer Nielsen,2018-11-08,"24,000"
43,IND,Rohan Kapoor,2018-11-08,"21,890"
44,DEN,Mikkel Mikkelsen,2018-11-08,"20,910"
45,INA,Alfian Eko Prasetya,2018-11-08,"20,670"
46,JPN,Kohei Gondo,2018-11-08,"20,210"
47,JPN,Takuro Hoki,2018-11-08,"19,150"
48,HKG,Hee Chun Mak,2018-11-08,"18,970"
49,KOR,Kim Hwi Tae,2018-11-08,"17,200"
50,KOR,Seo Seung Jae,2018-11-08,"16,190"
